(59.45579262490136, -402.63383951593624)
(76.26419503639012, -399.79091104657624)
(92.93880413503676, -396.24661346937626)
(109.45036699041304, -392.0071646866469)
(125.76991671060352, -387.08000213212756)
(141.86882325997874, -381.4737697231999)
(157.71884368600587, -375.1983026965197)
(173.29217166698456, -368.26461035367)
(188.56148629378342, -360.6848567471045)
(203.50000000000006, -352.4723393402665)
(218.08150555645136, -343.64146567932033)
(232.28042204756375, -334.2077281174175)
(246.07183974898638, -324.18767663584805)
(259.43156382771656, -313.59888980974637)
(272.3361567880551, -302.4599439692996)
(284.7629795889396, -290.7903806105511)
(296.69023136051464, -278.61067211297615)
(308.09698765026474, -265.94218582397303)
(318.9632371316167, -252.80714657327243)
(329.2699167106036, -239.22859768303667)
(338.9989449690105, -225.2303605420411)
(348.1332538853262, -210.83699281486403)
(356.6568187778525, -196.07374535939815)
(364.55468641744085, -180.9665179282658)
(371.8130012605386, -165.54181373185065)
(378.4190297565182, -149.82669294266424)
(384.3611826866548, -133.84872522260332)
(389.6290354955513, -117.6359413564002)
(394.2133465793528, -101.21678407609613)
(398.1060734986589, -84.62005816282827)
(401.30038708769547, -67.87487991345381)
(403.7906834349925, -51.01062606067164)
(405.57259371454825, -34.05688223625255)
(406.6429918502354, -17.04339106778437)
(420.0, 0.0)
(419.6504757247248, 17.13120614586594)
(418.60248464756114, 34.233899089766524)
(416.8577710462316, 51.27961308714714)
(414.41923882434133, 68.23997722928644)
(411.2909466781169, 85.086762663874)
(407.4781013411071, 101.79192957914918)
(402.9870489180889, 118.32767387340046)
(397.82526432260227, 134.6664734321489)
(392.001338835694, 150.78113393599142)
(385.52496580657896, 166.64483412286182)
(378.40692451901606, 182.2311704293744)
(370.6590622502549, 197.51420093694946)
(362.2942745524119, 212.46848854957665)
(353.32648378909613, 227.06914333135097)
(343.7706159630093, 241.29186393331454)
(333.6425758730873, 255.11297804065393)
(322.95922064253205, 268.5094817729316)
(311.7383316617934, 281.459077971775)
(299.99858499319953, 293.94021331229595)
(287.7595202864946, 305.93211417647296)
(275.04150825701976, 317.41482122878847)
(261.8657167806681, 328.3692226365725)
(248.2540756620442, 338.7770858797626)
(234.22924013446834, 348.62108809713385)
(219.81455315257702, 357.88484491849175)
(205.03400654027817, 366.5529377348396)
(189.91220105872804, 374.6109393611314)
(174.4743054607923, 382.0454380488977)
(158.74601460014074, 388.8440598087772)
(142.75350666469907, 394.9954890058008)
(126.52339960563843, 400.4894871931496)
(110.08270683442294, 405.31691015303875)
(93.45879226165206, 409.4697231163659)
(76.67932475253191, 412.94101413579125)
(59.77223207477984, 415.7250055899917)
(42.765654415610925, 417.8170637999417)
(25.68789754517399, 419.2137067412141)
(8.567385704390283, 419.9126098394667)
(-8.567385704390137, 419.9126098394667)
(-25.687897545173843, 419.21370674121414)
(-42.76565441561078, 417.8170637999417)
(-59.7722320747797, 415.7250055899918)
(-76.67932475253185, 412.94101413579125)
(-93.45879226165192, 409.4697231163659)
(-110.08270683442281, 405.3169101530388)
(-126.52339960563829, 400.4894871931496)
(-142.75350666469896, 394.99548900580083)
(-158.7460146001408, 388.8440598087772)
(-174.47430546079227, 382.0454380488977)
(-189.91220105872807, 374.6109393611314)
(-205.03400654027806, 366.5529377348396)
(-219.814553152577, 357.88484491849175)
(-234.2292401344683, 348.6210880971339)
(-248.2540756620441, 338.77708587976264)
(-261.8657167806679, 328.36922263657266)
(-275.0415082570197, 317.41482122878847)
(-287.7595202864944, 305.9321141764732)
(-299.99858499319953, 293.94021331229595)
(-311.7383316617932, 281.4590779717751)
(-322.959220642532, 268.50948177293174)
(-333.64257587308725, 255.11297804065407)
(-343.7706159630092, 241.2918639333147)
(-353.3264837890961, 227.06914333135106)
(-362.2942745524118, 212.46848854957673)
(-370.65906225025486, 197.5142009369495)
(-378.406924519016, 182.23117042937446)
(-385.5249658065789, 166.64483412286188)
(-392.001338835694, 150.78113393599145)
(-397.82526432260227, 134.6664734321489)
(-402.9870489180889, 118.32767387340063)
(-407.4781013411071, 101.79192957914914)
(-411.2909466781168, 85.08676266387414)
(-414.4192388243414, 68.23997722928637)
(-416.8577710462316, 51.27961308714724)
(-418.60248464756114, 34.233899089766616)
(-419.6504757247248, 17.131206145866006)
(-420.0, 5.143516556418883e-14)
(-419.6504757247248, -17.13120614586572)
(-418.60248464756114, -34.23389908976651)
(-416.8577710462317, -51.279613087146956)
(-414.41923882434133, -68.23997722928644)
(-411.29094667811694, -85.08676266387386)
(-407.47810134110716, -101.79192957914904)
(-402.98704891808893, -118.32767387340034)
(-397.82526432260227, -134.66647343214882)
(-392.00133883569407, -150.78113393599136)
(-385.52496580657896, -166.64483412286177)
(-378.4069245190161, -182.2311704293742)
(-370.6590622502549, -197.5142009369494)
(-362.294274552412, -212.4684885495765)
(-353.32648378909613, -227.06914333135097)
(-343.77061596300933, -241.29186393331446)
(-333.6425758730874, -255.11297804065381)
(-322.95922064253216, -268.5094817729315)
(-311.7383316617935, -281.4590779717749)
(-299.9985849931995, -293.940213312296)
(-287.75952028649465, -305.93211417647296)
(-275.0415082570198, -317.4148212287884)
(-261.86571678066815, -328.3692226365725)
(-248.25407566204402, -338.7770858797627)
(-234.2292401344684, -348.6210880971338)
(-219.81455315257722, -357.88484491849164)
(-205.03400654027814, -366.5529377348396)
(-189.91220105872816, -374.61093936113133)
(-174.47430546079227, -382.0454380488977)
(-158.74601460014088, -388.84405980877716)
(-142.75350666469933, -394.9954890058007)
(-126.52339960563847, -400.4894871931496)
(-110.08270683442318, -405.3169101530387)
(-93.45879226165249, -409.4697231163658)
(-76.67932475253178, -412.94101413579125)
(-59.772232074779794, -415.7250055899917)
(-42.765654415611074, -417.81706379994165)
(-25.68789754517432, -419.2137067412141)
(-8.567385704390055, -419.9126098394667)
(8.567385704390274, -419.9126098394667)
(25.68789754517379, -419.21370674121414)
(42.76565441561055, -417.81706379994176)
(59.772232074779645, -415.7250055899918)
(76.67932475253163, -412.9410141357913)
(93.45879226165198, -409.4697231163659)
(110.08270683442267, -405.31691015303886)
(126.52339960563835, -400.4894871931496)
(142.75350666469882, -394.9954890058009)
(158.7460146001404, -388.84405980877733)
(174.47430546079215, -382.0454380488978)
(189.91220105872802, -374.6109393611314)
(205.03400654027803, -366.55293773483965)
(219.81455315257674, -357.8848449184919)
(234.22924013446826, -348.6210880971339)
(248.2540756620442, -338.7770858797626)
(261.86571678066804, -328.36922263657254)
(275.04150825701953, -317.41482122878864)
(287.7595202864945, -305.932114176473)
(299.99858499319936, -293.9402133122961)
(311.7383316617934, -281.45907797177506)
(322.95922064253193, -268.5094817729318)
(333.6425758730873, -255.11297804065396)
(343.77061596300916, -241.29186393331474)
(353.3264837890959, -227.06914333135126)
(362.2942745524118, -212.46848854957676)
(370.659062250255, -197.51420093694938)
(378.406924519016, -182.23117042937452)
(385.5249658065788, -166.6448341228621)
(392.0013388356939, -150.78113393599185)
(397.8252643226023, -134.6664734321488)
(402.9870489180889, -118.32767387340051)
(407.47810134110705, -101.79192957914937)
(411.29094667811677, -85.08676266387437)
(414.41923882434133, -68.2399772292866)
(416.8577710462317, -51.279613087147105)
(418.60248464756114, -34.23389908976666)
(419.6504757247248, -17.131206145866248)
(433.0, 0.0)
(432.6576689994217, 17.2145710369688)
(431.6312172933633, 34.401922298752325)
(429.9222679129545, 51.53487705022477)
(427.53352305843237, 68.5863445683241)
(424.46875982640745, 85.52936297805351)
(420.73282423749754, 102.33714188474782)
(416.331623573773, 118.98310473519398)
(411.2721170381299, 135.44093084062436)
(405.56230475035915, 151.68459699513593)
(399.21121509731347, 167.68841862372756)
(392.22889045717153, 183.42709039489267)
(384.6263713203741, 198.87572623354944)
(376.4156788323392, 214.00989867104104)
(367.60979578556055, 228.80567746998426)
(358.22264609114376, 243.2396674628938)
(348.26907276224114, 257.28904554475065)
(337.7648144441969, 270.9315967610225)
(326.72648052851366, 284.1457494340727)
(315.17152488999096, 296.91060927241693)
(303.1182182885612, 309.20599240889266)
(290.5856194794629, 321.0124573155017)
(277.59354507743126, 332.31133554446217)
(264.16253822255703, 343.08476124686166)
(250.3138360973593, 353.3156994222367)
(236.06933634643505, 362.98797285440975)
(221.45156245178174, 372.08628769099323)
(206.4836281185431, 380.5962576261138)
(191.18920072748975, 388.5044266481189)
(175.59246391202632, 395.798290316297)
(159.7180793188953, 402.4663155329686)
(143.5911476130454, 408.4979587796842)
(127.23716878831974, 413.88368278869444)
(110.68200184672546, 418.61497162333006)
(93.95182391003569, 422.68434414344904)
(77.07308882837926, 426.08536583465616)
(60.07248535126649, 428.8126589825933)
(42.97689492719065, 430.8619111762111)
(25.81334919853193, 432.22988212657697)
(8.608987258975342, 432.91440879043836)
(-8.608987258975386, 432.91440879043836)
(-25.813349198532073, 432.22988212657697)
(-42.97689492719079, 430.8619111762111)
(-60.07248535126652, 428.8126589825933)
(-77.0730888283793, 426.08536583465616)
(-93.95182391003581, 422.68434414344904)
(-110.6820018467256, 418.61497162333006)
(-127.23716878831976, 413.88368278869444)
(-143.59114761304542, 408.4979587796842)
(-159.71807931889543, 402.46631553296857)
(-175.59246391202643, 395.7982903162969)
(-191.18920072748986, 388.5044266481189)
(-206.4836281185432, 380.59625762611375)
(-221.45156245178177, 372.08628769099323)
(-236.06933634643508, 362.98797285440975)
(-250.3138360973594, 353.31569942223666)
(-264.1625382225572, 343.0847612468616)
(-277.5935450774313, 332.3113355444621)
(-290.585619479463, 321.0124573155016)
(-303.11821828856125, 309.20599240889254)
(-315.1715248899911, 296.91060927241676)
(-326.72648052851366, 284.14574943407257)
(-337.7648144441968, 270.9315967610225)
(-348.26907276224114, 257.28904554475065)
(-358.2226460911438, 243.23966746289372)
(-367.6097957855606, 228.80567746998418)
(-376.4156788323393, 214.00989867104087)
(-384.6263713203741, 198.87572623354941)
(-392.2288904571716, 183.42709039489256)
(-399.21121509731347, 167.6884186237276)
(-405.56230475035915, 151.68459699513593)
(-411.2721170381299, 135.4409308406243)
(-416.3316235737731, 118.98310473519385)
(-420.73282423749754, 102.33714188474784)
(-424.46875982640745, 85.52936297805346)
(-427.53352305843237, 68.58634456832398)
(-429.9222679129545, 51.53487705022461)
(-431.6312172933633, 34.401922298752304)
(-432.6576689994217, 17.214571036968714)
(-433.0, 5.3027206403080395e-14)
(-432.6576689994217, -17.214571036968803)
(-431.6312172933633, -34.40192229875239)
(-429.9222679129545, -51.534877050224885)
(-427.53352305843237, -68.58634456832425)
(-424.46875982640745, -85.52936297805374)
(-420.73282423749754, -102.33714188474772)
(-416.3316235737731, -118.98310473519392)
(-411.2721170381299, -135.4409308406244)
(-405.56230475035915, -151.684596995136)
(-399.21121509731347, -167.6884186237277)
(-392.2288904571715, -183.42709039489284)
(-384.62637132037406, -198.87572623354947)
(-376.41567883233915, -214.0098986710411)
(-367.6097957855606, -228.80567746998423)
(-358.22264609114376, -243.2396674628938)
(-348.2690727622411, -257.2890455447507)
(-337.76481444419676, -270.93159676102255)
(-326.72648052851366, -284.1457494340727)
(-315.1715248899909, -296.91060927241693)
(-303.1182182885611, -309.2059924088927)
(-290.58561947946276, -321.0124573155018)
(-277.59354507743126, -332.31133554446217)
(-264.162538222557, -343.0847612468617)
(-250.31383609735923, -353.31569942223683)
(-236.06933634643485, -362.98797285440986)
(-221.45156245178188, -372.0862876909932)
(-206.48362811854312, -380.5962576261138)
(-191.1892007274898, -388.5044266481189)
(-175.59246391202626, -395.798290316297)
(-159.71807931889526, -402.4663155329686)
(-143.59114761304517, -408.4979587796843)
(-127.23716878831951, -413.8836827886945)
(-110.68200184672524, -418.6149716233301)
(-93.95182391003573, -422.68434414344904)
(-77.07308882837921, -426.08536583465616)
(-60.07248535126644, -428.8126589825933)
(-42.976894927190514, -430.8619111762111)
(-25.813349198531792, -432.229882126577)
(-8.608987258975107, -432.91440879043836)
(8.608987258975718, -432.91440879043836)
(25.813349198532404, -432.22988212657697)
(42.97689492719112, -430.86191117621104)
(60.07248535126667, -428.8126589825933)
(77.07308882837906, -426.0853658346562)
(93.95182391003557, -422.68434414344904)
(110.68200184672546, -418.61497162333006)
(127.23716878831972, -413.88368278869444)
(143.5911476130454, -408.4979587796842)
(159.71807931889546, -402.46631553296857)
(175.5924639120265, -395.7982903162969)
(191.18920072749, -388.50442664811885)
(206.48362811854332, -380.5962576261137)
(221.45156245178208, -372.08628769099306)
(236.0693363464354, -362.9879728544095)
(250.31383609735937, -353.31569942223666)
(264.16253822255715, -343.0847612468616)
(277.59354507743143, -332.311335544462)
(290.58561947946276, -321.0124573155018)
(303.1182182885611, -309.2059924088927)
(315.1715248899909, -296.91060927241693)
(326.72648052851366, -284.1457494340726)
(337.7648144441969, -270.9315967610224)
(348.26907276224125, -257.28904554475054)
(358.22264609114393, -243.23966746289364)
(367.60979578556066, -228.80567746998403)
(376.4156788323394, -214.00989867104076)
(384.6263713203741, -198.87572623354947)
(392.2288904571716, -183.42709039489262)
(399.2112150973135, -167.6884186237275)
(405.5623047503592, -151.6845969951358)
(411.2721170381299, -135.44093084062416)
(416.33162357377313, -118.9831047351937)
(420.7328242374976, -102.33714188474751)
(424.4687598264075, -85.52936297805313)
(427.53352305843237, -68.58634456832404)
(429.9222679129545, -51.534877050224665)
(431.6312172933633, -34.401922298752154)
(432.6576689994217, -17.214571036968575)
(446.0, 0.0)
(445.6645868168866, 17.293815580540254)
(444.65885176083526, 34.5616196196812)
(442.9843075529066, 51.777439699852685)
(440.6434728666568, 68.91538159229687)
(437.63986853981356, 85.949668204448)
(433.9780122786014, 102.85467835112831)
(429.6634118626826, 119.60498529124426)
(424.7025568609332, 136.17539497202046)
(419.10290887051514, 152.54098392324823)
(412.87289029392514, 168.67713674455254)
(406.0218716709014, 184.55958312929206)
(398.5601575842419, 200.16443436940614)
(390.49897116073254, 215.46821928630078)
(381.85043719049884, 230.44791953373087)
(372.6275638901696, 245.08100421957954)
(362.8442233372835, 259.34546379445993)
(352.51513060536666, 273.21984315616845)
(341.6558216310642, 286.6832739201965)
(330.2826298466161, 299.715505807763)
(318.412661612823, 312.29693710415717)
(306.0637704894551, 324.4086441415797)
(293.2545303818024, 336.03240976213675)
(280.0042076037559, 347.1507507181754)
(266.33273189944265, 357.7469439687495)
(252.26066646699624, 367.8050518326616)
(237.80917702955426, 377.30994596024914)
(223.00000000000006, 386.2473300878596)
(207.85540978733226, 394.6037615407894)
(192.39818529383908, 402.36667145234276)
(176.6515756534639, 409.52438366860224)
(160.6392652629009, 416.0661323104722)
(144.3853381580111, 421.9820779665847)
(127.9142417891462, 427.263322492708)
(111.25075024985969, 431.9019223954014)
(94.41992701431714, 435.89090077978346)
(77.44708723945097, 439.2242578434448)
(60.3577596885584, 441.896979900721)
(43.1776483336179, 443.90504692375197)
(25.932593694072153, 445.2454385889856)
(8.648533970233698, 445.9161388200316)
(-8.648533970233643, 445.9161388200316)
(-25.932593694072295, 445.2454385889856)
(-43.17764833361785, 443.90504692375197)
(-60.35775968855855, 441.896979900721)
(-77.44708723945091, 439.2242578434448)
(-94.41992701431727, 435.8909007797834)
(-111.25075024985965, 431.9019223954014)
(-127.91424178914623, 427.263322492708)
(-144.38533815801128, 421.98207796658465)
(-160.63926526290084, 416.06613231047226)
(-176.65157565346402, 409.5243836686021)
(-192.39818529383913, 402.36667145234276)
(-207.85540978733238, 394.6037615407893)
(-222.99999999999991, 386.24733008785967)
(-237.80917702955435, 377.3099459602491)
(-252.2606664669963, 367.80505183266155)
(-266.33273189944276, 357.74694396874946)
(-280.0042076037559, 347.1507507181754)
(-293.25453038180245, 336.03240976213664)
(-306.06377048945524, 324.40864414157966)
(-318.41266161282306, 312.2969371041571)
(-330.282629846616, 299.71550580776307)
(-341.65582163106416, 286.6832739201966)
(-352.5151306053667, 273.2198431561684)
(-362.8442233372836, 259.3454637944598)
(-372.6275638901697, 245.08100421957937)
(-381.8504371904988, 230.44791953373092)
(-390.4989711607325, 215.46821928630084)
(-398.56015758424195, 200.16443436940602)
(-406.0218716709015, 184.55958312929195)
(-412.8728902939251, 168.67713674455263)
(-419.10290887051514, 152.54098392324832)
(-424.7025568609332, 136.1753949720205)
(-429.66341186268266, 119.60498529124413)
(-433.97801227860145, 102.85467835112819)
(-437.63986853981356, 85.94966820444806)
(-440.6434728666568, 68.91538159229691)
(-442.9843075529066, 51.77743969985254)
(-444.6588517608353, 34.56161961968106)
(-445.6645868168866, 17.293815580540308)
(-446.0, 5.461924724197195e-14)
(-445.6645868168866, -17.2938155805402)
(-444.65885176083526, -34.56161961968135)
(-442.98430755290656, -51.777439699852835)
(-440.6434728666568, -68.91538159229681)
(-437.63986853981356, -85.94966820444796)
(-433.97801227860145, -102.85467835112827)
(-429.66341186268255, -119.60498529124442)
(-424.70255686093316, -136.1753949720206)
(-419.10290887051514, -152.54098392324823)
(-412.87289029392514, -168.67713674455248)
(-406.02187167090136, -184.5595831292922)
(-398.5601575842418, -200.16443436940628)
(-390.49897116073254, -215.46821928630072)
(-381.85043719049884, -230.4479195337308)
(-372.62756389016965, -245.08100421957948)
(-362.84422333728344, -259.34546379446)
(-352.51513060536655, -273.2198431561686)
(-341.6558216310642, -286.6832739201965)
(-330.2826298466161, -299.715505807763)
(-318.412661612823, -312.29693710415717)
(-306.063770489455, -324.4086441415798)
(-293.25453038180245, -336.0324097621367)
(-280.0042076037558, -347.15075071817546)
(-266.33273189944265, -357.7469439687495)
(-252.26066646699604, -367.8050518326617)
(-237.80917702955432, -377.30994596024914)
(-223.0000000000002, -386.24733008785955)
(-207.85540978733232, -394.6037615407894)
(-192.39818529383885, -402.36667145234287)
(-176.65157565346396, -409.5243836686022)
(-160.63926526290066, -416.0661323104723)
(-144.38533815801117, -421.98207796658465)
(-127.91424178914606, -427.2633224927081)
(-111.25075024985965, -431.9019223954014)
(-94.41992701431738, -435.8909007797834)
(-77.44708723945092, -439.2242578434448)
(-60.35775968855827, -441.8969799007211)
(-43.17764833361786, -443.90504692375197)
(-25.932593694072008, -445.2454385889857)
(-8.648533970233654, -445.9161388200316)
(8.648533970233885, -445.9161388200316)
(25.932593694072633, -445.2454385889856)
(43.177648333617704, -443.90504692375197)
(60.35775968855849, -441.896979900721)
(77.44708723945077, -439.22425784344483)
(94.41992701431722, -435.8909007797834)
(111.25075024985988, -431.90192239540136)
(127.91424178914627, -427.263322492708)
(144.3853381580114, -421.9820779665846)
(160.6392652629009, -416.0661323104722)
(176.65157565346416, -409.5243836686021)
(192.39818529383908, -402.36667145234276)
(207.85540978733218, -394.60376154078944)
(223.00000000000006, -386.2473300878596)
(237.80917702955415, -377.3099459602492)
(252.26066646699624, -367.80505183266155)
(266.3327318994428, -357.74694396874935)
(280.004207603756, -347.15075071817535)
(293.25453038180257, -336.0324097621365)
(306.06377048945546, -324.4086441415794)
(318.41266161282283, -312.2969371041572)
(330.2826298466161, -299.71550580776295)
(341.6558216310641, -286.68327392019665)
(352.5151306053667, -273.2198431561684)
(362.84422333728344, -259.34546379446)
(372.62756389016965, -245.08100421957943)
(381.850437190499, -230.4479195337306)
(390.49897116073254, -215.4682192863007)
(398.56015758424195, -200.16443436940588)
(406.02187167090125, -184.55958312929238)
(412.8728902939251, -168.67713674455266)
(419.10290887051514, -152.5409839232482)
(424.70255686093316, -136.17539497202057)
(429.6634118626826, -119.60498529124419)
(433.9780122786015, -102.85467835112806)
(437.63986853981356, -85.94966820444792)
(440.64347286665685, -68.91538159229658)
(442.9843075529066, -51.7774396998526)
(444.65885176083526, -34.561619619681316)
(445.6645868168866, -17.293815580540166)
(459.0, 0.0)
(458.67124346069613, 17.36923781341066)
(457.6854447833603, 34.713594360965615)
(456.0440161151019, 52.00822401898285)
(453.74930878667686, 69.22835239707058)
(450.804609944229, 86.34931182720288)
(447.21413784048497, 103.34657669991653)
(442.98303579214735, 120.19579859701028)
(438.1173648121438, 136.8728411704194)
(432.6240949272838, 153.3538147173019)
(426.51109519376246, 169.6151104018074)
(419.7871224248136, 185.6334340745075)
(412.46180864665916, 201.38583964104018)
(404.54564730072383, 216.84976193216897)
(396.04997821188203, 232.00304902817058)
(386.9869713442678, 246.8239939912465)
(377.36960936791786, 261.2913659605023)
(367.21166906122255, 275.38444056495126)
(356.5277015758233, 289.08302961097644)
(345.33301159222776, 302.36751000172336)
(333.643635396003, 315.2188518469969)
(321.47631790595005, 327.6186457233968)
(308.84848868716983, 339.5491290456377)
(295.77823698337863, 350.9932115112831)
(282.2842858042407, 361.9344995824379)
(268.3859651048376, 372.35731996933384)
(254.1031840956934, 382.24674208216624)
(239.45640272302242, 391.58859941902)
(224.46660236005349, 400.36950985924693)
(209.15525575141498, 408.57689483322497)
(193.54429625363446, 416.198997341038)
(177.65608641581775, 423.22489879426456)
(161.5133859455115, 429.64453465675115)
(145.13931910564216, 435.4487088619629)
(128.55734158923235, 440.6291069862605)
(111.7912069193453, 445.178308159232)
(94.8649324223935, 449.0897956940179)
(77.80276482354842, 452.35796642240274)
(60.629145513541324, 454.9781387212993)
(43.368675536606396, 456.9465592191286)
(26.046080349721006, 458.2604081724886)
(8.68617440362786, 458.9178035054096)
(-8.6861744036277, 458.9178035054096)
(-26.04608034972095, 458.2604081724886)
(-43.36867553660623, 456.9465592191286)
(-60.62914551354136, 454.9781387212992)
(-77.80276482354827, 452.35796642240274)
(-94.86493242239334, 449.0897956940179)
(-111.79120691934524, 445.178308159232)
(-128.5573415892322, 440.6291069862605)
(-145.1393191056421, 435.4487088619629)
(-161.51338594551132, 429.6445346567512)
(-177.6560864158176, 423.2248987942646)
(-193.54429625363443, 416.1989973410381)
(-209.15525575141484, 408.5768948332251)
(-224.46660236005343, 400.369509859247)
(-239.45640272302236, 391.58859941902006)
(-254.10318409569334, 382.2467420821663)
(-268.3859651048374, 372.357319969334)
(-282.2842858042407, 361.9344995824379)
(-295.7782369833786, 350.99321151128316)
(-308.8484886871696, 339.54912904563787)
(-321.4763179059498, 327.61864572339687)
(-333.643635396003, 315.218851846997)
(-345.3330115922277, 302.3675100017235)
(-356.5277015758232, 289.0830296109766)
(-367.21166906122255, 275.38444056495126)
(-377.3696093679178, 261.2913659605023)
(-386.98697134426766, 246.82399399124662)
(-396.049978211882, 232.00304902817075)
(-404.54564730072383, 216.84976193216895)
(-412.46180864665905, 201.38583964104032)
(-419.7871224248136, 185.63343407450765)
(-426.51109519376246, 169.61511040180736)
(-432.62409492728375, 153.35381471730201)
(-438.11736481214376, 136.87284117041955)
(-442.9830357921474, 120.19579859701021)
(-447.2141378404849, 103.34657669991664)
(-450.804609944229, 86.34931182720298)
(-453.7493087866768, 69.22835239707086)
(-456.0440161151019, 52.008224018982936)
(-457.6854447833603, 34.71359436096569)
(-458.67124346069613, 17.369237813410926)
(-459.0, 5.6211288080863515e-14)
(-458.67124346069613, -17.369237813410614)
(-457.6854447833603, -34.713594360965374)
(-456.0440161151019, -52.00822401898282)
(-453.74930878667686, -69.22835239707057)
(-450.80460994422907, -86.34931182720267)
(-447.214137840485, -103.34657669991633)
(-442.98303579214735, -120.19579859701028)
(-438.1173648121439, -136.87284117041926)
(-432.62409492728386, -153.3538147173017)
(-426.51109519376246, -169.6151104018074)
(-419.7871224248137, -185.63343407450736)
(-412.46180864665916, -201.38583964104004)
(-404.5456473007239, -216.84976193216883)
(-396.04997821188215, -232.00304902817044)
(-386.98697134426783, -246.82399399124637)
(-377.3696093679179, -261.29136596050216)
(-367.2116690612226, -275.38444056495115)
(-356.52770157582336, -289.0830296109764)
(-345.3330115922279, -302.3675100017232)
(-333.64363539600305, -315.21885184699687)
(-321.4763179059501, -327.6186457233967)
(-308.8484886871699, -339.5491290456377)
(-295.77823698337863, -350.9932115112831)
(-282.28428580424065, -361.934499582438)
(-268.3859651048377, -372.35731996933384)
(-254.10318409569365, -382.2467420821661)
(-239.45640272302248, -391.58859941902)
(-224.4666023600537, -400.3695098592468)
(-209.15525575141493, -408.576894833225)
(-193.54429625363431, -416.1989973410381)
(-177.6560864158177, -423.2248987942646)
(-161.51338594551163, -429.6445346567511)
(-145.1393191056426, -435.4487088619628)
(-128.55734158923252, -440.6291069862605)
(-111.79120691934536, -445.178308159232)
(-94.86493242239365, -449.0897956940178)
(-77.80276482354837, -452.35796642240274)
(-60.62914551354158, -454.9781387212992)
(-43.36867553660675, -456.9465592191285)
(-26.046080349721162, -458.2604081724886)
(-8.686174403628119, -458.9178035054096)
(8.686174403627541, -458.9178035054096)
(26.046080349720995, -458.2604081724886)
(43.368675536606176, -456.9465592191286)
(60.629145513541005, -454.9781387212993)
(77.8027648235482, -452.35796642240274)
(94.86493242239308, -449.08979569401794)
(111.7912069193452, -445.178308159232)
(128.55734158923235, -440.6291069862605)
(145.13931910564207, -435.448708861963)
(161.5133859455115, -429.64453465675115)
(177.65608641581755, -423.2248987942647)
(193.54429625363417, -416.19899734103814)
(209.15525575141478, -408.5768948332251)
(224.4666023600532, -400.3695098592471)
(239.4564027230223, -391.58859941902006)
(254.1031840956935, -382.2467420821662)
(268.3859651048372, -372.3573199693341)
(282.2842858042405, -361.9344995824381)
(295.7782369833785, -350.9932115112832)
(308.8484886871696, -339.5491290456379)
(321.47631790595, -327.6186457233968)
(333.6436353960031, -315.21885184699687)
(345.3330115922275, -302.36751000172364)
(356.52770157582313, -289.08302961097667)
(367.21166906122255, -275.3844405649513)
(377.3696093679177, -261.2913659605025)
(386.9869713442677, -246.8239939912465)
(396.0499782118822, -232.00304902817044)
(404.5456473007236, -216.84976193216934)
(412.46180864665905, -201.38583964104038)
(419.7871224248136, -185.6334340745075)
(426.51109519376234, -169.61511040180758)
(432.6240949272838, -153.35381471730187)
(438.1173648121437, -136.87284117042)
(442.98303579214735, -120.19579859701064)
(447.2141378404849, -103.3465766999167)
(450.80460994422896, -86.34931182720324)
(453.74930878667686, -69.22835239707072)
(456.0440161151019, -52.00822401898279)
(457.68544478336025, -34.71359436096616)
(458.67124346069613, -17.369237813410987)
(472.0, 0.0)
(471.67765238750684, 17.441107711676388)
(470.7110498380919, 34.85839296814051)
(469.1015126145691, 52.2280658527884)
(466.8512391511809, 69.5264014817889)
(463.96330305080164, 86.7297724094212)
(460.4416488867661, 103.8146809003236)
(456.2910868150565, 120.75779102457359)
(451.5172860042081, 137.53596053176122)
(446.12676689190687, 154.12627246051932)
(440.12689227885596, 170.50606644033618)
(433.52585727207565, 186.65296964289607)
(426.3326780913728, 202.54492734067145)
(418.5571797542692, 218.16023303102781)
(410.2099826562094, 233.4775580846956)
(401.3024880643779, 248.4759808781119)
(391.84686254493994, 263.135015369842)
(381.8560213449752, 277.43463908204734)
(371.34361075180414, 291.35532044878227)
(360.3239894538006, 304.87804549376364)
(348.8122089281511, 317.984343801175)
(336.8239928823471, 330.65631374403335)
(324.37571577749196, 342.8766469356578)
(311.48438046275714, 354.6286518708442)
(298.16759495153445, 365.8962767244533)
(284.443548371009, 376.66413127627305)
(270.33098611799846, 386.91750793220837)
(255.8491842549961, 396.64240181308537)
(241.0179231813881, 405.82552988363176)
(225.85746061580724, 414.4543490955054)
(210.38850392652608, 422.5170735195894)
(194.63218184768252, 430.00269044415364)
(178.61001561997048, 436.90097541689454)
(162.34388959521405, 443.2025062103067)
(145.8560213449752, 448.89867569131246)
(129.16893131402307, 453.9817035775706)
(112.30541206011608, 458.44464706440573)
(95.28849712210881, 462.2814103078447)
(78.14142955890937, 465.48675275080603)
(60.887630202255906, 468.05629628107056)
(43.550665666678555, 469.98653121125625)
(26.15421616033777, 471.2748210726288)
(8.72204314070932, 471.91940621620085)
(-8.722043140709365, 471.91940621620085)
(-26.154216160337818, 471.2748210726288)
(-43.5506656666786, 469.98653121125625)
(-60.88763020225585, 468.05629628107056)
(-78.1414295589093, 465.48675275080603)
(-95.28849712210885, 462.2814103078447)
(-112.30541206011603, 458.44464706440573)
(-129.16893131402313, 453.9817035775706)
